Plate,Well,tags,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_MAP2,Cell_Neurites_LengthPerNuclei_TH,Cell_Neurites_Length_MAP2,Cell_Neurites_Length_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_Surface_TotalSurface_MAP2,Cell_Surface_TotalSurface_SNCA,Cell_Surface_TotalSurface_SNCA_MAP2,Cell_Surface_TotalSurface_TH,Cell_Surface_TotalSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_090,Cell_Texture_SNCA_AngularSecondMoment_135,Cell_Texture_SNCA_Contrast_000,Cell_Texture_SNCA_Contrast_045,Cell_Texture_SNCA_Contrast_090,Cell_Texture_SNCA_Contrast_135,Cell_Texture_SNCA_Correlation_000,Cell_Texture_SNCA_Correlation_045,Cell_Texture_SNCA_Correlation_090,Cell_Texture_SNCA_Correlation_135,Cell_Texture_SNCA_DifferenceEntropy_000,Cell_Texture_SNCA_DifferenceEntropy_045,Cell_Texture_SNCA_DifferenceEntropy_090,Cell_Texture_SNCA_DifferenceEntropy_135,Cell_Texture_SNCA_DifferenceVariance_000,Cell_Texture_SNCA_DifferenceVariance_045,Cell_Texture_SNCA_DifferenceVariance_090,Cell_Texture_SNCA_DifferenceVariance_135,Cell_Texture_SNCA_Entropy_000,Cell_Texture_SNCA_Entropy_045,Cell_Texture_SNCA_Entropy_090,Cell_Texture_SNCA_Entropy_135,Cell_Texture_SNCA_InfoMeasuresOfCorr1_000,Cell_Texture_SNCA_InfoMeasuresOfCorr1_045,Cell_Texture_SNCA_InfoMeasuresOfCorr1_090,Cell_Texture_SNCA_InfoMeasuresOfCorr1_135,Cell_Texture_SNCA_InfoMeasuresOfCorr2_000,Cell_Texture_SNCA_InfoMeasuresOfCorr2_045,Cell_Texture_SNCA_InfoMeasuresOfCorr2_090,Cell_Texture_SNCA_InfoMeasuresOfCorr2_135,Cell_Texture_SNCA_InverseDiffMoment_000,Cell_Texture_SNCA_InverseDiffMoment_045,Cell_Texture_SNCA_InverseDiffMoment_090,Cell_Texture_SNCA_InverseDiffMoment_135,Cell_Texture_SNCA_SumAverage_000,Cell_Texture_SNCA_SumAverage_045,Cell_Texture_SNCA_SumAverage_090,Cell_Texture_SNCA_SumAverage_135,Cell_Texture_SNCA_SumEntropy_000,Cell_Texture_SNCA_SumEntropy_045,Cell_Texture_SNCA_SumEntropy_090,Cell_Texture_SNCA_SumEntropy_135,Cell_Texture_SNCA_SumOfSquares_000,Cell_Texture_SNCA_SumOfSquares_045,Cell_Texture_SNCA_SumOfSquares_090,Cell_Texture_SNCA_SumOfSquares_135,Cell_Texture_SNCA_SumVariance_000,Cell_Texture_SNCA_SumVariance_045,Cell_Texture_SNCA_SumVariance_090,Cell_Texture_SNCA_SumVariance_135,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,Cytoplasm_Surface_TotalSurface_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanCoeffVar_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_StdCoeffVar_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_MAP2,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Membrane_Surface_SurfacePerNuclei_TH,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Number_Big,Nuclei_Number_Dead,Nuclei_Number_Living,Nuclei_Number_MAP2,Nuclei_Number_MAP2_SNCA,Nuclei_Number_SNCA,Nuclei_Number_TH,Nuclei_Number_TH_SNCA,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea
SNCA-Mat63-x40-map2-snca-th-p2-AV,N04,LRRK2 WT: DoD 37,0.0526638,0.0197917,19.6831,14.7797,0.992798,0.786649,551.858,413.392,242.135,1505640.0,415.444,5.01833,9.06711,540.016,745.819,471434.0,111127.0,18791.7,4112.71,3642.17,16856.5,5589.88,1.56324,16405100.0,3926260.0,3479350.0,2511610.0,793763.0,672.247,234.402,3757780.0,0.00164127,0.00147612,0.00154108,0.00147349,479.839,620.856,494.81,625.937,187087000.0,190737000.0,185723000.0,190728000.0,1.6547,1.72269,1.67396,1.72454,4.42786e-05,4.07632e-05,4.46565e-05,4.05725e-05,3.39732,3.43769,3.41307,3.43848,-0.264355,-0.245135,-0.254673,-0.244708,0.79724,0.779854,0.788044,0.779516,0.134397,0.117362,0.124844,0.117134,111.272,112.471,111.615,112.471,2.22679,2.2339,2.23095,2.234,5279.04,5353.72,5289.56,5353.8,20372.2,20582.4,20393.7,20580.2,621.994,636.156,817.941,946.902,881740.0,362.608,514.41,-6.61925,823.054,19.5432,-5.80289,444.002,520.896,201.0,365.535,672.927,-5.96216,17.8901,90.214,1983640.0,5444.74,225.896,557.52,228.554,3218.61,182.163,1181.48,0.80239,0.777574,0.990809,0.136949,0.130515,5.0,95.0,1088.0,873.0,846.0,1078.0,149.0,142.0,0.0803043,0.919696,2347.92
SNCA-Mat63-x40-map2-snca-th-p2-AV,O04,LRRK2 WT: DoD 37,0.212568,0.0334088,25.3278,24.9707,2.04012,2.02675,605.783,328.373,246.887,1179930.0,328.008,5.72832,7.69194,561.986,626.682,583341.0,132230.0,17939.9,4015.11,3593.25,14637.0,5332.48,1.43921,18621600.0,4444860.0,4059280.0,3088410.0,1045170.0,352.345,244.882,1878870.0,0.00153988,0.00135424,0.00143052,0.00137332,510.566,667.548,526.971,666.964,225160000.0,230194000.0,224189000.0,230185000.0,1.68104,1.75176,1.70112,1.75131,4.09496e-05,3.7392e-05,4.12571e-05,3.74147e-05,3.45374,3.49565,3.47021,3.49532,-0.266375,-0.246898,-0.256936,-0.247123,0.803408,0.78607,0.794678,0.786158,0.126427,0.109435,0.116922,0.109549,116.925,118.22,117.322,118.221,2.2641,2.27117,2.26828,2.27118,5693.92,5777.14,5707.98,5777.24,21984.2,22219.5,22018.2,22220.2,276.09,276.01,823.433,928.725,1018590.0,342.417,444.03,-4.63271,717.308,22.5116,-4.0416,395.304,467.34,201.0,338.142,594.172,-4.14224,17.7379,73.7195,2654910.0,7149.47,231.309,333.756,252.108,3599.56,206.465,896.706,0.832398,0.810746,0.991981,0.169206,0.157177,8.0,44.0,1247.0,1038.0,1011.0,1237.0,211.0,196.0,0.0340821,0.965918,2411.94
SNCA-Mat63-x40-map2-snca-th-p2-AV,B05,LRRK2 WT: DoD 37,0.0722192,0.034128,18.7801,21.8027,1.59528,1.83636,548.748,418.381,232.396,2384080.0,421.805,7.62833,10.2989,677.911,704.145,636558.0,252084.0,19204.5,6295.01,5698.36,15712.3,7744.49,1.13359,18033100.0,6376460.0,5860650.0,5625020.0,2733810.0,533.439,245.142,4131210.0,0.00160765,0.00143827,0.00151363,0.00143863,533.773,689.69,545.355,690.243,303576000.0,308834000.0,302699000.0,308807000.0,1.67564,1.74563,1.69461,1.74561,4.26436e-05,3.91167e-05,4.31436e-05,3.90756e-05,3.46235,3.50289,3.47776,3.50272,-0.267313,-0.247822,-0.258525,-0.247929,0.804063,0.786659,0.795901,0.786785,0.129004,0.111987,0.119803,0.112085,119.781,121.01,120.181,121.008,2.27082,2.27567,2.27412,2.2757,6020.4,6101.3,6034.79,6101.19,23257.7,23482.1,23292.6,23481.3,504.847,507.034,2399.39,2719.51,2684920.0,371.338,494.537,-5.45314,804.954,23.7422,-4.76086,445.008,512.583,201.31,361.204,660.368,-4.85921,36.5234,94.4373,4843970.0,11516.9,232.692,387.25,210.694,3749.78,429.348,1111.29,0.837645,0.830508,0.998216,0.319358,0.314897,0.0,63.0,1121.0,939.0,931.0,1119.0,358.0,353.0,0.0532095,0.946791,2241.98
SNCA-Mat63-x40-map2-snca-th-p2-AV,C05,LRRK2 WT: DoD 37,0.0816928,0.0143568,20.7144,22.171,0.719043,0.76795,637.182,335.335,252.503,1724240.0,335.031,7.31594,12.5149,630.631,760.645,652703.0,280678.0,19685.0,5565.78,5141.86,16187.3,6718.78,1.00631,20374000.0,6010830.0,5677100.0,5973120.0,2452360.0,366.503,263.118,2462450.0,0.0011204,0.000976856,0.00103015,0.000976245,549.784,714.721,572.894,714.746,311530000.0,317596000.0,310647000.0,317590000.0,1.70007,1.77028,1.72122,1.77027,3.96615e-05,3.62433e-05,3.99402e-05,3.62237e-05,3.50382,3.54469,3.52062,3.54485,-0.26323,-0.244015,-0.253756,-0.243935,0.803409,0.785941,0.794547,0.785871,0.120075,0.103209,0.110634,0.103173,124.01,125.336,124.412,125.337,2.29175,2.29708,2.29544,2.29705,6231.12,6318.9,6245.02,6318.96,24071.0,24318.1,24098.5,24318.4,319.906,319.55,1891.32,2090.85,2210950.0,329.017,448.315,-4.59122,738.623,20.7486,-4.06323,409.4,479.822,201.314,343.772,611.539,-4.16339,14.9642,80.261,3259280.0,9787.44,240.982,344.474,201.53,3711.44,303.872,851.737,0.884615,0.871795,0.999145,0.315385,0.311966,9.0,69.0,1170.0,1035.0,1020.0,1169.0,369.0,365.0,0.0556901,0.94431,2502.93
SNCA-Mat63-x40-map2-snca-th-p2-AV,D05,LRRK2 WT: DoD 37,0.0695648,0.010875,20.0808,17.2064,0.526348,0.47062,650.152,363.681,312.329,1930720.0,361.444,9.87559,12.5664,746.053,783.358,785594.0,312560.0,19460.3,5806.6,5308.83,15916.9,7000.04,1.02735,20491700.0,6524550.0,5922730.0,6350860.0,2723010.0,388.907,363.397,2722360.0,0.00235632,0.00215066,0.00226691,0.00215377,487.014,643.48,501.353,636.534,238960000.0,243407000.0,237331000.0,243472000.0,1.63892,1.71128,1.65743,1.7094,4.69191e-05,4.29858e-05,4.74635e-05,4.31375e-05,3.39797,3.4408,3.41321,3.43954,-0.266592,-0.245466,-0.257526,-0.246059,0.798149,0.778976,0.789556,0.779536,0.141783,0.123678,0.132659,0.123885,110.39,111.552,110.72,111.553,2.2311,2.23626,2.23415,2.23621,5298.7,5371.83,5308.39,5371.93,20444.0,20640.1,20462.0,20644.0,381.823,374.726,1963.41,2192.7,2413030.0,344.825,471.66,-4.78775,907.661,21.5517,-4.33871,465.306,569.53,201.806,388.209,741.768,-4.44944,22.3787,103.439,3705160.0,9375.9,237.256,419.498,308.533,4401.67,511.277,1181.39,0.84375,0.817308,0.984776,0.319712,0.311699,6.0,124.0,1248.0,1053.0,1020.0,1229.0,399.0,389.0,0.090379,0.909621,2380.8
SNCA-Mat63-x40-map2-snca-th-p2-AV,E05,LRRK2 WT: DoD 37,0.0571939,0.0374252,24.0563,20.9188,2.20763,1.8976,649.481,367.06,229.479,1600820.0,367.92,7.18806,12.0598,650.403,852.442,653655.0,213963.0,19804.5,4835.58,4361.21,17733.5,6767.03,1.19144,19903600.0,5303230.0,4787220.0,4451100.0,1651160.0,465.439,228.43,3149640.0,0.0016744,0.00150239,0.00157682,0.00149885,520.325,670.329,539.709,676.155,238583000.0,243223000.0,237461000.0,243158000.0,1.66911,1.73626,1.68993,1.73786,4.34547e-05,4.00439e-05,4.36487e-05,3.99302e-05,3.42317,3.46256,3.43974,3.4631,-0.258908,-0.239792,-0.249045,-0.23951,0.792713,0.774735,0.783125,0.774541,0.130246,0.113801,0.120851,0.113617,115.058,116.257,115.443,116.257,2.23641,2.24266,2.2403,2.24267,5587.56,5664.75,5601.72,5664.73,21562.7,21777.1,21594.9,21774.1,412.585,416.871,1525.84,1747.66,1855420.0,325.258,436.572,-4.30463,761.115,24.9053,-3.90498,412.24,491.128,201.0,349.216,628.353,-3.97242,22.8685,81.7963,2719650.0,8177.42,238.11,440.368,208.64,3793.51,344.213,943.223,0.82648,0.814145,1.0,0.206414,0.200658,6.0,97.0,1216.0,1005.0,990.0,1216.0,251.0,244.0,0.0738766,0.926123,2150.56
SNCA-Mat63-x40-map2-snca-th-p2-AV,F05,LRRK2 WT: DoD 37,0.0513208,0.0278832,20.1353,14.9092,1.42612,1.06172,707.478,410.501,250.095,1901190.0,411.4,8.2872,10.125,705.805,798.496,678279.0,198027.0,20582.7,5346.81,4631.39,17266.1,6832.42,1.26655,19779900.0,5423350.0,5009960.0,4281990.0,1653450.0,569.325,245.404,3889860.0,0.00147231,0.0013079,0.00137283,0.00130862,501.643,655.043,521.682,657.313,243120000.0,248474000.0,242400000.0,248447000.0,1.67042,1.74021,1.69162,1.74044,4.24594e-05,3.89169e-05,4.27043e-05,3.89079e-05,3.43656,3.47758,3.45321,3.47765,-0.260283,-0.240635,-0.250596,-0.240596,0.794893,0.776597,0.78558,0.776486,0.128285,0.111287,0.118548,0.111239,114.534,115.752,114.936,115.752,2.24658,2.25281,2.25067,2.25285,5520.31,5597.9,5534.88,5597.85,21305.3,21519.7,21338.9,21518.3,520.083,517.787,1742.21,2063.56,2040130.0,346.425,447.505,-4.34582,889.894,23.547,-3.77036,441.317,562.281,201.005,382.691,730.281,-3.88245,34.7052,90.3129,4266960.0,9139.46,240.964,403.456,267.088,4052.55,341.092,906.992,0.819966,0.799488,0.999147,0.211604,0.206485,5.0,58.0,1172.0,961.0,937.0,1171.0,248.0,242.0,0.0471545,0.952846,2263.95
SNCA-Mat63-x40-map2-snca-th-p2-AV,G05,LRRK2 WT: DoD 37,0.17127,0.113774,33.7635,39.1066,9.3714,10.9138,631.625,334.569,232.785,1453430.0,331.775,8.22645,11.0685,679.473,851.431,678114.0,211155.0,19901.8,4851.65,4344.18,17587.9,6520.88,1.23499,19862000.0,5386780.0,4759470.0,4361800.0,1565010.0,362.249,236.945,2362180.0,0.00131133,0.00115595,0.00121634,0.0011533,513.574,671.269,529.899,675.681,218980000.0,223622000.0,217545000.0,223605000.0,1.67383,1.74314,1.69332,1.74418,4.22341e-05,3.88066e-05,4.26111e-05,3.87103e-05,3.43591,3.47635,3.45151,3.47684,-0.262435,-0.243168,-0.252909,-0.242921,0.798169,0.780436,0.788991,0.780118,0.127983,0.111125,0.118573,0.111198,114.062,115.272,114.385,115.273,2.24855,2.255,2.25203,2.25495,5535.19,5612.44,5544.1,5612.52,21362.2,21573.0,21375.4,21571.1,293.775,295.399,1339.85,1534.37,1661410.0,348.252,468.106,-4.85541,801.429,24.5553,-4.36137,440.829,512.147,201.0,360.078,659.175,-4.4967,36.647,90.5676,2942940.0,7894.67,238.201,358.394,195.805,4020.29,361.277,1195.15,0.800963,0.787319,0.995185,0.199037,0.192616,5.0,128.0,1246.0,998.0,981.0,1240.0,248.0,240.0,0.0931587,0.906841,2388.81
SNCA-Mat63-x40-map2-snca-th-p2-AV,H05,LRRK2 WT: DoD 37,0.0940988,0.0481626,21.8761,21.3776,2.67496,2.61031,594.008,340.781,233.238,1418990.0,336.616,6.7069,9.87395,614.826,738.79,606218.0,175832.0,19342.7,4914.36,4163.93,16801.9,6148.25,1.3672,19071900.0,5467250.0,4757100.0,3998860.0,1395650.0,368.798,228.986,2267460.0,0.00202429,0.00184265,0.00193327,0.0018285,463.816,613.028,478.914,617.335,183544000.0,186998000.0,182279000.0,186986000.0,1.63452,1.70421,1.65412,1.70647,4.68479e-05,4.30981e-05,4.71859e-05,4.28426e-05,3.36267,3.40345,3.37826,3.40475,-0.259895,-0.239767,-0.250176,-0.23899,0.789315,0.770431,0.779818,0.769694,0.140299,0.123072,0.13091,0.122654,106.38,107.49,106.708,107.489,2.20132,2.20759,2.20481,2.20772,4954.67,5022.98,4964.15,5023.0,19106.7,19287.5,19123.8,19285.4,314.961,314.175,1342.92,1654.92,1763250.0,339.395,448.422,-4.66103,818.845,23.1197,-4.12479,427.994,520.175,201.005,364.65,671.578,-4.22315,19.7639,87.3998,2590840.0,7403.74,233.373,363.47,200.312,3514.6,305.776,940.929,0.74981,0.736122,0.998479,0.180989,0.172624,5.0,105.0,1315.0,986.0,968.0,1313.0,238.0,227.0,0.0739437,0.926056,2300.86
SNCA-Mat63-x40-map2-snca-th-p2-AV,I05,LRRK2 WT: DoD 37,0.0665727,0.0267878,24.027,23.204,1.57792,1.52418,642.73,405.985,250.136,1685160.0,407.457,7.4799,8.5544,733.479,732.487,565512.0,141370.0,20326.5,4736.41,4150.8,15889.0,5895.44,1.38334,15671700.0,4242120.0,3599670.0,3066580.0,1102450.0,529.437,241.396,3121270.0,0.00365895,0.00340761,0.00352952,0.00340903,447.542,591.586,463.528,597.918,173123000.0,176829000.0,172193000.0,176752000.0,1.61203,1.68293,1.6322,1.68443,4.91674e-05,4.51948e-05,4.94394e-05,4.50611e-05,3.3163,3.35797,3.33259,3.35886,-0.265019,-0.244282,-0.254929,-0.243853,0.790291,0.77135,0.780586,0.771,0.15014,0.132164,0.140453,0.132121,103.61,104.737,103.968,104.736,2.17705,2.18419,2.18113,2.18425,4835.45,4904.77,4847.85,4904.74,18653.3,18841.3,18682.1,18838.0,464.879,479.646,1317.63,1534.2,1346620.0,448.006,521.514,-5.77558,1450.77,21.0525,-5.34293,701.303,859.272,201.0,529.141,1162.27,-5.52427,21.4663,220.175,3484770.0,6518.99,242.47,529.012,239.851,3840.26,320.755,991.948,0.75,0.7393,0.994163,0.187743,0.181907,0.0,164.0,1028.0,771.0,760.0,1022.0,193.0,187.0,0.137584,0.862416,2265.65
SNCA-Mat63-x40-map2-snca-th-p2-AV,J05,LRRK2 WT: DoD 37,0.050917,0.0299157,18.422,17.9279,1.36575,1.33656,617.923,433.496,243.721,1841890.0,431.576,7.29572,8.64593,666.053,694.766,560817.0,145206.0,19956.9,4835.4,4248.93,15602.2,5842.49,1.4281,16803700.0,4656830.0,3960190.0,3260860.0,1168500.0,639.789,231.602,3737960.0,0.00217832,0.00197683,0.00208028,0.00198001,481.833,632.327,498.219,629.109,196892000.0,200885000.0,196040000.0,200888000.0,1.64204,1.71111,1.66263,1.71073,4.60578e-05,4.2462e-05,4.62594e-05,4.24775e-05,3.36845,3.40877,3.38477,3.40848,-0.259589,-0.239693,-0.249393,-0.239868,0.78923,0.770673,0.779276,0.770852,0.13873,0.121712,0.129193,0.121629,108.645,109.8,108.997,109.8,2.20373,2.21062,2.20755,2.21052,5141.1,5214.15,5152.01,5214.13,19831.5,20030.7,19853.8,20032.2,564.897,584.167,1387.3,1662.59,1520480.0,342.306,459.809,-4.72708,943.183,21.1938,-4.14277,472.686,590.13,201.0,397.012,771.302,-4.26149,17.6856,113.285,2973780.0,7579.22,234.584,517.025,208.867,3714.81,301.424,896.799,0.766151,0.745223,0.99727,0.190173,0.181984,10.0,116.0,1099.0,842.0,819.0,1096.0,209.0,200.0,0.0954733,0.904527,2193.24
SNCA-Mat63-x40-map2-snca-th-p2-AV,K05,LRRK2 WT: DoD 37,0.0570593,0.0206453,17.7367,17.8275,0.914938,0.923175,624.61,411.893,250.142,1628010.0,410.75,6.12759,9.73057,604.017,785.943,525495.0,151687.0,18571.8,4453.44,3952.51,16768.1,5967.46,1.34224,16157500.0,4343810.0,3763160.0,3236240.0,1098010.0,589.723,234.438,3519150.0,0.00199725,0.00181955,0.001901,0.00181937,472.728,626.52,490.168,631.502,187779000.0,191627000.0,186381000.0,191573000.0,1.64303,1.7135,1.6636,1.71435,4.58619e-05,4.20616e-05,4.60898e-05,4.20623e-05,3.36982,3.41117,3.38621,3.41133,-0.263279,-0.243344,-0.253149,-0.243302,0.793216,0.774915,0.783435,0.774892,0.138108,0.120992,0.128417,0.120885,108.971,110.167,109.302,110.167,2.20795,2.21532,2.21189,2.21523,5201.49,5277.1,5211.29,5277.14,20077.4,20286.2,20096.1,20283.9,528.589,541.152,1129.06,1304.44,1240830.0,345.896,478.581,-5.55269,768.612,18.9636,-5.02929,424.516,494.318,201.006,351.529,633.482,-5.11788,14.9532,83.5604,2128960.0,6040.23,240.452,529.398,310.536,3257.98,241.828,1145.29,0.788043,0.765399,0.995471,0.174819,0.166667,3.0,160.0,1104.0,870.0,845.0,1099.0,193.0,184.0,0.126582,0.873418,2300.09
SNCA-Mat63-x40-map2-snca-th-p2-AV,L05,LRRK2 WT: DoD 37,0.0506217,0.00740979,20.1542,19.6167,0.371095,0.362033,544.039,383.582,346.623,1472370.0,383.768,6.58136,10.1918,686.416,848.363,493533.0,123861.0,21532.8,4650.19,3838.47,18949.5,5906.34,1.41517,15482100.0,3915240.0,3222580.0,2766620.0,832794.0,539.875,473.923,3188690.0,0.0019415,0.00177114,0.00184741,0.00176532,490.705,625.145,503.094,631.581,183891000.0,187619000.0,182616000.0,187576000.0,1.65422,1.71891,1.6739,1.72099,4.44407e-05,4.11653e-05,4.46742e-05,4.10285e-05,3.37369,3.41172,3.38972,3.4125,-0.256505,-0.238291,-0.246517,-0.237812,0.786583,0.769355,0.77658,0.768983,0.133295,0.117111,0.123681,0.116839,109.519,110.703,109.873,110.704,2.20125,2.20893,2.20555,2.20899,5183.79,5258.72,5195.0,5258.75,19996.8,20211.5,20022.4,20208.4,517.594,544.682,903.634,1119.77,921707.0,343.031,460.986,-5.22509,848.536,17.4854,-4.81806,447.783,539.42,201.0,371.98,697.388,-4.97555,13.1226,98.2739,2083870.0,6016.53,234.797,380.689,270.331,3982.67,221.092,1373.49,0.701463,0.676098,0.995122,0.142439,0.137561,2.0,117.0,1025.0,719.0,693.0,1020.0,146.0,141.0,0.102452,0.897548,2158.08
SNCA-Mat63-x40-map2-snca-th-p2-AV,M05,LRRK2 WT: DoD 37,0.0626392,0.0303526,18.5991,18.657,1.41034,1.4308,555.656,376.728,278.179,1407570.0,375.354,5.19118,7.75369,538.992,651.685,476469.0,132292.0,18430.7,4078.9,3736.3,15793.3,5190.34,1.2493,16292800.0,4005310.0,3520090.0,3206040.0,1017310.0,487.695,278.791,2531300.0,0.00207047,0.00190025,0.00197293,0.00190549,511.602,665.103,526.496,659.264,193068000.0,196829000.0,191705000.0,196876000.0,1.67089,1.74002,1.69008,1.73773,4.25403e-05,3.90065e-05,4.28915e-05,3.91867e-05,3.42126,3.46204,3.43701,3.46113,-0.260849,-0.24132,-0.251236,-0.241852,0.794811,0.776813,0.785516,0.777296,0.129871,0.113003,0.120437,0.113374,113.41,114.612,113.766,114.612,2.23799,2.24489,2.24194,2.24501,5398.82,5474.12,5409.97,5474.14,20824.0,21029.6,20847.2,21032.7,455.169,467.21,943.61,1028.79,1011550.0,345.478,477.488,-4.97122,766.65,20.7856,-4.83403,422.363,493.422,201.0,351.194,632.194,-4.97522,26.9095,82.3416,2023340.0,5768.04,227.32,441.693,241.673,3146.61,197.752,1167.13,0.819277,0.799815,0.993513,0.188137,0.18165,3.0,112.0,1079.0,884.0,863.0,1072.0,203.0,196.0,0.0940386,0.905961,2312.12
SNCA-Mat63-x40-map2-snca-th-p2-AV,N05,LRRK2 WT: DoD 37,0.0468174,0.00533958,18.5911,19.0062,0.247155,0.253502,483.86,419.735,420.215,1416890.0,427.736,4.8231,9.44828,535.445,743.586,435852.0,107820.0,18060.4,3755.01,3375.67,17899.0,5389.88,1.34098,14701100.0,3480320.0,2955190.0,2595350.0,738414.0,753.577,276.249,4061690.0,0.00121091,0.0010672,0.00111292,0.00106784,561.266,706.911,578.279,708.073,241980000.0,247149000.0,240700000.0,247139000.0,1.70152,1.76567,1.72144,1.76613,3.95908e-05,3.65686e-05,3.98983e-05,3.65589e-05,3.4597,3.49728,3.47597,3.49765,-0.257968,-0.240664,-0.248457,-0.240495,0.795281,0.779375,0.786016,0.77924,0.120455,0.104743,0.110812,0.104705,121.662,122.995,122.062,122.994,2.25658,2.26507,2.26195,2.26511,6061.2,6150.17,6075.02,6150.16,23406.6,23670.1,23439.0,23669.4,742.916,830.081,726.312,755.812,748828.0,339.081,460.683,-5.00084,724.313,20.4981,-4.58411,407.26,470.566,201.0,339.73,598.738,-4.69352,16.7595,76.3779,1756540.0,4997.69,218.083,321.958,290.554,3593.12,189.881,1506.62,0.78194,0.756004,0.990394,0.139289,0.131604,0.0,69.0,1041.0,814.0,787.0,1031.0,145.0,137.0,0.0621622,0.937838,2285.68
SNCA-Mat63-x40-map2-snca-th-p2-AV,O05,LRRK2 WT: DoD 37,0.067675,0.0220659,18.9374,23.0563,1.0212,1.24723,525.179,363.784,267.389,1259980.0,363.94,5.06383,9.77778,560.143,817.124,473881.0,125020.0,17514.9,3947.03,3463.53,17636.2,5228.21,1.38755,14817600.0,3744080.0,3268140.0,2698350.0,773775.0,472.56,315.64,2470640.0,0.00134277,0.00119458,0.00124886,0.00119437,505.625,656.405,521.511,650.121,215953000.0,220462000.0,214195000.0,220528000.0,1.66878,1.738,1.68809,1.73559,4.29736e-05,3.93948e-05,4.33659e-05,3.95816e-05,3.41478,3.45506,3.4304,3.45383,-0.264304,-0.245352,-0.254829,-0.245913,0.798364,0.781366,0.789344,0.781782,0.129717,0.112945,0.120339,0.113313,113.887,115.12,114.247,115.119,2.23659,2.24398,2.2408,2.24405,5558.57,5638.27,5570.94,5638.18,21463.1,21687.5,21490.6,21690.2,418.411,431.616,697.398,805.906,753887.0,348.096,462.807,-5.06576,751.093,19.1975,-4.59805,416.591,485.756,201.0,346.492,620.36,-4.71434,13.3481,83.8745,2517690.0,6805.74,225.053,405.801,211.478,3243.05,167.586,1735.61,0.779724,0.763134,0.996313,0.141014,0.136406,5.0,67.0,1085.0,846.0,828.0,1081.0,153.0,148.0,0.0581597,0.94184,2382.38
