Well,Plate,tags,Nuclei Big,Nuclei MAP2 Tot,Nuclei SNCA MAP2 Tot,Nuclei SNCA Tot,Nuclei Tot,Nuclei dead,avg intensity LAMP2,avg intensity LAMP2 SNCA SNCA,avg intensity LAMP2 SNCA_LMAP2,avg intensity MAP2,avg intensity SNCA,avg intensity SNCA wo nuclei,avg_intensity_LAMP2_MAP2_Q1,avg_intensity_LAMP2_MAP2_Q2,avg_intensity_LAMP2_MAP2_Q3,avg_intensity_LAMP2_MAP2_SNCA_Q1,avg_intensity_LAMP2_MAP2_SNCA_Q2,avg_intensity_LAMP2_MAP2_SNCA_Q3,avg_nuclei_area,avg_segments_per_branch,avg_segments_per_neurite,compos_LAMP2_MAP2,compos_LAMP2_MAP2_SNCA,compos_LAMP2_MAP2_SNCA_per_nuclei,compos_LAMP2_MAP2_per_nuclei,end points per nuclei,ratio_compos_lamp2_snca_over_map2,ratio_nuclei_MAP2,ratio_nuclei_SNCA,ratio_nuclei_SNCA_MAP2,ratio_surface_LAMP2_SNCA_LAMP2,ratio_surface_LAMP2_SNCA_SNCA,skelet_length_map2,skelet_length_map2_per_nuclei,start points per nuclei,sum intensity LAMP2 SNCA LAMP2,sum intensity LAMP2 SNCA SNCA,sum intensity per nuclei SNCA,sum_intensity_LAMP2_per_nuclei,surface LAMP2,surface LAMP2 SNCA,surface MAP2,surface SNCA,surface SNCA wo nuclei,surface SNCA_tubulin wo nuclei,surface_LAMP2_MAP2_Q1,surface_LAMP2_MAP2_Q2,surface_LAMP2_MAP2_Q3,surface_LAMP2_MAP2_SNCA_Q1,surface_LAMP2_MAP2_SNCA_Q2,surface_LAMP2_MAP2_SNCA_Q3,surface_LAMP2_SNCA_per_nuclei,surface_LAMP2_per_nuclei,surface_MAP2_per_nuclei,surface_SNCA_MAP2_per_nuclei,surface_SNCA_per_nuclei,surface_SNCA_wo_nuclei_per_nuclei
N08,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;Prostratine,0.0,157.0,117.0,123.0,256.0,74.0,656.269,596.85,826.99,638.303,420.639,194.887,269.0,285.909,335.739,271.211,292.0,351.689,2587.3,5.52975,72.8025,56365.0,42475.0,363.034,359.013,89.6943,0.75357,0.613281,0.480469,0.457031,0.488739,0.0672536,289708.0,1845.27,13.1656,4405320.0,3179370.0,33317400.0,3436740.0,1340620.0,655212.0,17194000.0,9742410.0,2488540.0,1712100.0,4.0,12.0,27.0,6.0,15.0,31.0,5600.1,8538.97,109516.0,13247.6,79206.6,20232.0
D09,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;PEP005,0.0,210.0,163.0,167.0,313.0,64.0,485.787,599.328,514.945,751.327,429.225,197.424,272.0,293.333,354.384,273.714,298.769,366.747,2838.75,4.16777,81.1524,85431.0,72490.0,444.724,406.814,74.7571,0.848521,0.670927,0.533546,0.520767,0.65917,0.0939492,448190.0,2134.24,19.4714,4193560.0,4880750.0,37206100.0,3202150.0,2063200.0,1360000.0,24825100.0,14475900.0,3625940.0,2974380.0,5.0,14.0,30.0,6.0,16.0,33.0,8343.55,9824.76,118215.0,17985.0,86682.0,21712.2
B09,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;PEP005,1.0,189.0,160.0,167.0,296.0,71.0,439.579,676.495,453.491,742.822,445.775,190.942,270.667,288.909,343.045,272.143,293.094,353.529,2619.17,4.79926,89.1799,72093.0,61835.0,386.469,381.444,82.2857,0.857712,0.638514,0.564189,0.540541,0.675494,0.085322,466659.0,2469.1,18.582,3140400.0,4684690.0,36180200.0,2542480.0,1712030.0,1156470.0,21990200.0,13554100.0,3944590.0,3257750.0,5.0,13.0,29.0,6.0,15.0,32.0,7227.91,9058.37,116350.0,15632.7,81162.5,23620.3
H07,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 Mut,0.0,228.0,188.0,191.0,320.0,86.0,510.112,803.786,544.475,722.972,477.004,188.018,274.4,299.538,363.219,276.167,304.9,375.182,2655.32,4.84814,78.2719,65625.0,55950.0,297.606,287.829,80.9123,0.852571,0.7125,0.596875,0.5875,0.650713,0.0704285,462154.0,2026.99,16.1447,2930000.0,4325430.0,36447100.0,2517960.0,1579550.0,1027830.0,20922500.0,14594000.0,5205160.0,3830720.0,6.0,14.0,29.0,7.0,16.0,32.0,5467.2,6927.85,91765.3,11742.0,76408.3,27252.2
O08,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;Prostratine,0.0,171.0,107.0,108.0,274.0,60.0,407.256,898.99,410.523,647.283,470.627,185.227,269.0,284.0,330.276,270.357,287.867,342.308,2246.74,5.9673,88.5673,50722.0,38582.0,360.579,296.62,100.246,0.760656,0.624088,0.394161,0.390511,0.525433,0.0656913,411081.0,2403.98,14.8421,2191930.0,4800030.0,38252300.0,1631220.0,1097480.0,576651.0,18198400.0,8778190.0,2770150.0,2065440.0,4.0,11.0,26.0,5.0,14.0,30.0,5389.26,6417.99,106424.0,14860.4,81279.5,25649.5
B05,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,0.0,116.0,107.0,113.0,156.0,33.0,473.838,609.035,483.419,578.348,430.924,169.538,273.0,295.909,363.15,274.333,300.0,374.368,2992.13,4.13178,85.4138,43408.0,37911.0,354.308,374.207,97.3362,0.873364,0.74359,0.724359,0.685897,0.686132,0.0712071,276596.0,2384.45,20.6724,3285850.0,4139680.0,41134100.0,3400170.0,1119430.0,768074.0,13816800.0,10786500.0,4364460.0,3313770.0,5.0,13.0,30.0,6.0,15.0,34.0,7178.26,9650.22,119111.0,13136.3,95455.6,38623.5
O06,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,120.0,94.0,95.0,174.0,45.0,572.646,561.505,617.033,599.871,400.737,184.561,270.0,287.0,336.421,271.0,290.0,346.083,2833.5,4.51986,99.55,52377.0,44417.0,472.521,436.475,107.008,0.848025,0.689655,0.545977,0.54023,0.627036,0.0592075,349462.0,2912.18,22.025,5004630.0,4554260.0,54896800.0,4044200.0,1228840.0,770526.0,18760100.0,13014000.0,5832020.0,4584780.0,4.0,11.0,27.0,5.0,13.0,30.0,8197.09,10240.3,156334.0,16519.3,136990.0,61389.7
M09,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;Prostratine,0.0,242.0,193.0,194.0,319.0,62.0,505.036,719.424,523.693,618.756,435.948,208.313,271.727,292.0,351.5,273.167,296.636,363.905,2772.28,5.22653,77.9876,61209.0,50254.0,260.383,252.93,85.3512,0.821023,0.758621,0.60815,0.605016,0.573983,0.0641799,476753.0,1970.05,14.9215,2325860.0,3195160.0,30167800.0,2376520.0,1501100.0,861608.0,20615100.0,13424900.0,4920830.0,3517160.0,5.0,13.0,29.0,6.0,15.0,32.0,4464.29,6202.91,85186.4,11704.9,69200.5,25365.1
E08,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;PEP005,0.0,301.0,221.0,226.0,479.0,131.0,451.137,584.005,464.902,806.938,422.353,185.32,273.667,297.667,360.529,275.4,303.0,372.737,2801.55,3.56023,64.4153,89338.0,75535.0,341.787,296.804,55.206,0.845497,0.628392,0.471816,0.461378,0.648525,0.0869968,538571.0,1789.27,18.093,2911670.0,3657610.0,30405600.0,2055590.0,2182540.0,1415430.0,26307700.0,16270000.0,5449730.0,4453790.0,5.0,13.0,29.0,6.0,15.0,32.0,6404.67,7250.97,87401.1,15220.8,71990.9,24113.8
J08,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 Mut,0.0,225.0,171.0,174.0,352.0,94.0,420.403,609.518,428.953,698.759,436.545,175.052,272.667,294.882,350.471,275.333,302.0,364.778,2631.82,5.29495,91.3556,71402.0,57677.0,337.292,317.342,91.7511,0.807778,0.639205,0.494318,0.485795,0.596304,0.0734247,548963.0,2439.84,17.2533,2404670.0,3416900.0,33329800.0,1953670.0,1635790.0,975427.0,21603400.0,13284700.0,4847850.0,3456000.0,5.0,13.0,27.0,7.0,15.0,30.0,5704.25,7270.17,96015.3,12862.0,76349.0,27861.2
K04,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,176.0,147.0,153.0,245.0,66.0,628.564,761.397,683.924,613.441,435.548,201.16,268.667,283.786,327.125,269.636,285.905,333.75,3045.34,3.14095,49.5057,62246.0,52305.0,355.816,353.67,47.5909,0.840295,0.718367,0.62449,0.6,0.60356,0.0619733,279090.0,1585.74,15.7614,3905130.0,4347500.0,40129100.0,3713490.0,1447440.0,873614.0,21098200.0,14096600.0,5658810.0,4913710.0,4.0,11.0,25.0,5.0,12.0,28.0,5942.95,8224.07,119876.0,15621.2,92134.7,36985.7
H04,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 WT,0.0,206.0,168.0,173.0,260.0,71.0,487.156,577.711,510.007,695.917,450.502,197.32,273.268,295.353,354.85,274.909,299.571,365.533,3321.13,4.19608,62.432,73771.0,63325.0,376.935,358.112,63.2233,0.8584,0.792308,0.665385,0.646154,0.656902,0.0862321,372122.0,1806.42,14.8786,3629580.0,4111410.0,37179900.0,3511730.0,1874240.0,1231190.0,21381600.0,14277700.0,4373420.0,3637540.0,5.0,13.0,29.0,6.0,15.0,32.0,7328.54,9098.27,103794.0,16008.1,82529.9,25279.9
J06,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 WT,0.0,130.0,115.0,115.0,153.0,30.0,528.443,638.746,562.867,750.657,451.428,201.524,271.0,289.6,340.813,272.333,293.077,349.222,2979.51,5.73074,108.708,71774.0,62522.0,543.67,552.108,115.315,0.871095,0.849673,0.751634,0.751634,0.698267,0.0834925,387714.0,2982.42,18.9692,5357330.0,6079540.0,51461700.0,5414090.0,1567540.0,1094560.0,19350200.0,13109700.0,4579190.0,3679300.0,5.0,12.0,26.0,6.0,14.0,29.0,9517.93,12058.0,148848.0,16947.3,113997.0,39819.0
J04,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 WT,0.0,139.0,109.0,109.0,168.0,18.0,559.328,660.58,592.039,727.656,451.145,216.65,270.25,286.714,336.227,271.333,289.429,344.897,2614.74,3.83895,98.4317,79323.0,69147.0,634.376,570.669,92.8777,0.871714,0.827381,0.64881,0.64881,0.724757,0.103189,395659.0,2846.47,25.6403,7766340.0,8665460.0,57352200.0,6568370.0,1972880.0,1429860.0,21774500.0,13856700.0,5471730.0,4736770.0,5.0,12.0,28.0,6.0,14.0,31.0,13118.0,14193.4,156651.0,23838.8,127126.0,50199.3
C09,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;PEP005,0.0,235.0,186.0,188.0,349.0,67.0,515.395,528.458,537.15,773.547,423.523,205.098,271.25,290.8,346.588,272.333,293.7,355.389,2481.33,5.44798,101.17,97044.0,83497.0,448.909,412.953,86.5489,0.860404,0.673352,0.538682,0.532951,0.664821,0.0934901,634707.0,2700.88,18.5702,4300030.0,4230440.0,36264900.0,3343060.0,2263750.0,1504990.0,27150000.0,16097800.0,5122850.0,4274230.0,5.0,13.0,28.0,6.0,14.0,31.0,8091.34,9632.99,115532.0,17330.2,85626.8,27249.2
C03,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,3.0,196.0,165.0,167.0,305.0,46.0,457.784,547.148,472.378,689.843,418.534,173.228,268.0,281.143,319.967,269.2,283.5,328.5,2775.42,3.56641,44.5255,66753.0,56850.0,344.545,340.577,42.2857,0.851647,0.642623,0.547541,0.540984,0.669201,0.076476,294083.0,1500.42,12.4847,2874880.0,3329920.0,33306900.0,2279560.0,1518760.0,1016360.0,21255600.0,13289900.0,4143280.0,3611400.0,4.0,10.0,25.0,5.0,12.0,28.0,6159.74,7748.78,108447.0,14330.3,79580.1,24810.1
I08,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 Mut,18.0,189.0,147.0,173.0,442.0,54.0,419.687,693.156,426.265,707.498,435.299,195.052,271.474,291.667,347.684,273.0,295.909,357.833,3490.3,5.0455,75.6825,77180.0,65427.0,445.082,408.36,77.8783,0.84772,0.427602,0.391403,0.332579,0.656578,0.0862083,369951.0,1957.41,15.0,2839010.0,4616560.0,33630000.0,1666290.0,1754880.0,1152220.0,19998300.0,13365500.0,3844210.0,2903070.0,5.0,13.0,28.0,6.0,15.0,31.0,7838.2,9285.08,105811.0,15617.1,77257.1,22220.9
B03,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,0.0,283.0,248.0,253.0,349.0,100.0,465.816,515.881,469.735,655.77,398.005,168.138,269.0,283.886,326.818,270.583,287.143,337.333,3410.3,3.39175,32.5512,67772.0,56482.0,227.75,239.477,30.2438,0.833412,0.810888,0.724928,0.710602,0.625095,0.0669317,290140.0,1025.23,9.59717,1906900.0,2094230.0,24139700.0,2193000.0,1643050.0,1027060.0,23946100.0,15344900.0,3849350.0,3421820.0,4.0,11.0,25.0,5.0,12.0,29.0,4141.37,5805.82,84615.2,12048.9,60651.8,15214.8
K06,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,90.0,81.0,81.0,127.0,35.0,527.755,665.879,566.672,720.65,448.179,178.73,271.0,290.059,348.778,272.0,292.556,357.903,2469.28,4.10013,101.456,48731.0,42255.0,521.667,541.456,116.189,0.867107,0.708661,0.637795,0.637795,0.672483,0.0840803,274576.0,3050.84,24.7444,5660400.0,6651360.0,53244200.0,4999750.0,1203150.0,809096.0,14677800.0,9622900.0,3541070.0,2934630.0,5.0,13.0,29.0,6.0,14.0,32.0,9988.84,13368.3,163087.0,18373.2,118801.0,43716.9
O04,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,1.0,130.0,102.0,106.0,186.0,26.0,584.218,832.834,667.216,583.804,411.115,175.343,268.771,283.667,328.842,270.0,286.857,338.864,2928.25,4.59714,79.1769,46510.0,37679.0,369.402,357.769,88.1923,0.810127,0.698925,0.569892,0.548387,0.576476,0.0546005,310336.0,2387.2,17.2231,3843640.0,4797710.0,43375300.0,3327070.0,1059260.0,610635.0,17634200.0,11183700.0,4502780.0,3613410.0,4.0,11.0,25.0,5.0,12.0,29.0,5986.62,8148.12,135647.0,15411.7,105506.0,42479.1
O05,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,96.0,80.0,80.0,150.0,30.0,523.326,631.251,564.53,594.803,402.755,210.722,270.0,287.0,333.5,271.0,289.625,341.189,2381.99,5.36037,139.76,50763.0,42111.0,526.388,528.781,154.448,0.829561,0.64,0.533333,0.533333,0.605811,0.0658389,415010.0,4323.02,26.0729,4925070.0,5507150.0,53368200.0,4019370.0,1152070.0,697935.0,17854900.0,10600600.0,4791480.0,3938730.0,5.0,12.0,26.0,5.0,13.0,29.0,8724.19,12000.7,185989.0,17773.8,132508.0,59893.5
N03,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,151.0,111.0,122.0,268.0,115.0,521.632,1316.0,579.063,575.685,492.176,194.682,268.0,282.7,327.667,269.889,287.2,340.778,3139.12,3.51064,37.1523,40517.0,30616.0,275.82,268.325,36.245,0.755633,0.563433,0.455224,0.414179,0.452912,0.0550541,186877.0,1237.6,10.5828,2146040.0,4877200.0,33131700.0,1943070.0,998296.0,452140.0,14629700.0,8212660.0,2252950.0,1864210.0,4.0,10.0,25.0,5.0,13.0,29.0,4073.33,6611.23,96885.3,13479.3,67316.9,18466.8
C05,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,0.0,86.0,84.0,84.0,117.0,18.0,523.667,640.296,547.303,646.096,436.7,192.645,272.429,293.5,358.952,273.333,296.556,368.19,3036.27,4.74937,131.105,52728.0,46735.0,556.369,613.116,147.616,0.886341,0.735043,0.717949,0.717949,0.702963,0.0779575,312527.0,3634.03,27.6047,6016810.0,7039130.0,61583300.0,5879690.0,1313670.0,923459.0,15796200.0,11845700.0,4552220.0,3631930.0,5.0,13.0,30.0,6.0,14.0,33.0,10993.6,15275.2,183677.0,18705.1,141020.0,54193.1
H06,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 WT,7.0,132.0,119.0,119.0,299.0,77.0,570.873,688.571,626.362,691.89,483.458,184.487,273.0,296.453,356.174,275.0,302.3,368.31,3004.14,5.38636,96.9545,66309.0,55091.0,462.95,502.341,102.848,0.830822,0.441472,0.397993,0.397993,0.58428,0.0861285,346539.0,2625.3,18.0,5267900.0,5791090.0,47208800.0,3270440.0,1712920.0,1000830.0,17345700.0,11620100.0,4473040.0,3543740.0,5.0,13.0,28.0,6.0,15.0,32.0,8410.3,12976.7,131407.0,15798.4,97648.3,37588.6
I06,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 WT,0.0,97.0,93.0,93.0,142.0,48.0,502.872,710.521,524.835,812.951,493.607,201.755,274.4,299.208,364.078,275.778,303.45,374.216,2869.14,6.25911,198.227,64821.0,56607.0,608.677,668.258,202.134,0.873282,0.683099,0.65493,0.65493,0.677713,0.0938834,549955.0,5669.64,31.6701,6228120.0,8431630.0,62391700.0,5766880.0,1628440.0,1103620.0,17947000.0,11755200.0,5560430.0,4358130.0,6.0,14.0,30.0,6.0,16.0,33.0,11866.8,16788.0,185020.0,20109.5,126400.0,59789.5
K08,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;Prostratine,1.0,207.0,151.0,151.0,362.0,110.0,441.83,455.443,438.796,662.445,379.658,171.163,271.4,291.25,347.043,273.2,297.054,362.225,2392.49,5.05015,74.4348,67310.0,52683.0,348.894,325.169,81.4879,0.782692,0.571823,0.417127,0.417127,0.542892,0.0735057,422530.0,2041.21,14.7391,2530710.0,2626720.0,29788600.0,1957900.0,1604140.0,870876.0,20612500.0,11847700.0,4012700.0,2986130.0,5.0,13.0,28.0,6.0,15.0,32.0,5767.39,7749.48,99577.2,14407.9,78461.8,26574.2
B07,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;PEP005,0.0,271.0,226.0,228.0,358.0,81.0,460.212,935.903,469.088,843.367,525.691,189.927,274.235,297.222,361.207,275.333,300.625,370.632,2638.7,5.34853,87.8856,74852.0,65716.0,290.779,276.207,70.1882,0.877946,0.756983,0.636872,0.631285,0.712478,0.0810389,696143.0,2568.79,16.4317,2697000.0,5380930.0,37296200.0,2365190.0,1839880.0,1310880.0,24352500.0,16175900.0,7335030.0,6149840.0,6.0,13.0,28.0,6.0,14.0,31.0,5800.34,6789.24,89861.7,12993.0,70946.9,32171.2
M08,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;Prostratine,1.0,211.0,178.0,179.0,360.0,109.0,444.28,593.01,460.892,682.454,435.884,184.736,269.5,286.857,338.789,271.0,291.308,351.474,2421.62,3.98798,61.3128,72118.0,57767.0,324.534,341.791,64.8009,0.801007,0.586111,0.497222,0.494444,0.571676,0.0791339,333940.0,1582.65,15.3744,2507500.0,3226300.0,29967500.0,2102320.0,1703510.0,973857.0,21440600.0,12306400.0,2716760.0,1997460.0,5.0,12.0,28.0,6.0,15.0,31.0,5471.11,8073.51,101614.0,13232.7,68751.1,15177.4
F03,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,0.0,142.0,120.0,128.0,219.0,50.0,610.508,549.43,702.839,626.262,416.789,191.568,266.5,276.909,302.326,267.6,278.786,307.19,2636.7,4.05507,77.7887,89117.0,74854.0,623.783,627.585,76.9577,0.839952,0.648402,0.584475,0.547945,0.653046,0.0814925,352767.0,2484.27,19.1831,6736040.0,5265770.0,49017100.0,5236750.0,1878520.0,1226760.0,22639100.0,15053600.0,5778970.0,5016010.0,4.0,10.0,23.0,4.0,11.0,26.0,10223.0,13229.0,159430.0,21757.0,117606.0,45148.2
F05,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,0.0,126.0,105.0,105.0,173.0,37.0,598.347,738.079,662.106,642.801,456.785,251.944,273.5,296.875,362.143,275.0,301.545,373.125,2674.23,4.48953,110.635,73890.0,63194.0,601.848,586.429,109.643,0.855244,0.728324,0.606936,0.606936,0.649445,0.0887482,395101.0,3135.72,24.6429,7636320.0,8512550.0,59362100.0,6449270.0,1864680.0,1211010.0,19785400.0,13645400.0,4989190.0,3984750.0,5.0,14.0,30.0,6.0,15.0,33.0,11533.4,14799.0,157027.0,20055.0,129956.0,47516.1
D03,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,0.0,223.0,191.0,195.0,280.0,53.0,460.821,635.7,474.276,675.965,414.42,182.492,267.0,278.667,309.722,268.0,280.261,315.0,3020.22,3.639,41.6771,71624.0,63346.0,331.654,321.184,39.4395,0.884424,0.796429,0.696429,0.682143,0.708791,0.0675975,293365.0,1315.54,11.4529,2698880.0,3617470.0,34886900.0,2576570.0,1565560.0,1109650.0,22096000.0,16415600.0,5091010.0,4223730.0,4.0,10.0,23.0,4.0,11.0,25.0,5809.7,7020.43,99085.2,13865.3,84182.5,26107.7
L08,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;Prostratine,0.0,196.0,140.0,145.0,357.0,105.0,476.133,911.059,505.892,689.417,488.215,182.156,270.25,288.36,337.6,272.667,295.037,352.841,2488.21,5.12427,84.5765,74756.0,57264.0,409.029,381.408,88.8776,0.766012,0.54902,0.406162,0.392157,0.524962,0.0749089,434407.0,2216.36,16.5051,3248910.0,5850950.0,41856000.0,2365810.0,1773860.0,931210.0,22358200.0,12431200.0,3713770.0,2754990.0,5.0,12.0,27.0,6.0,15.0,31.0,6651.5,9050.32,114072.0,16727.9,85732.7,25612.2
L06,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,90.0,75.0,76.0,146.0,54.0,693.777,1005.26,803.684,797.316,498.923,238.834,271.667,291.304,346.222,272.875,294.037,353.786,2683.86,4.59007,104.756,37568.0,31858.0,424.773,417.422,126.078,0.848009,0.616438,0.520548,0.513699,0.595929,0.0673304,303033.0,3367.03,22.8222,5954800.0,7448320.0,54904000.0,4490230.0,944933.0,563113.0,13461500.0,8363430.0,3892910.0,3273620.0,5.0,12.0,28.0,6.0,14.0,30.0,7508.17,10499.3,149572.0,17327.6,110045.0,51222.5
G05,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 WT,1.0,206.0,184.0,187.0,259.0,38.0,495.571,595.415,514.538,759.932,442.118,191.547,271.5,290.833,349.0,272.667,294.061,357.792,3275.25,4.13424,63.5388,79864.0,70929.0,385.484,387.689,61.835,0.888122,0.795367,0.722008,0.710425,0.748154,0.0878118,367374.0,1783.37,15.3689,3939060.0,4558210.0,38544300.0,3661270.0,1913490.0,1431580.0,22833400.0,16302800.0,4987230.0,4086090.0,5.0,13.0,29.0,6.0,14.0,32.0,7780.34,9288.76,110842.0,15211.2,87181.0,26669.7
N05,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;Prostratine,0.0,205.0,152.0,153.0,259.0,56.0,535.601,439.841,589.192,626.036,366.617,189.66,270.6,288.5,339.133,272.0,291.833,348.583,3337.09,3.76162,52.4976,64891.0,54278.0,357.092,316.541,55.0146,0.836449,0.791506,0.590734,0.586873,0.630642,0.0715808,313270.0,1528.15,13.9561,3770090.0,2814430.0,32772600.0,3210290.0,1552400.0,979008.0,21944600.0,13677000.0,4506450.0,3895210.0,5.0,12.0,27.0,6.0,13.0,30.0,6440.84,7572.67,107047.0,16054.6,89391.9,29453.9
G04,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 WT,0.0,163.0,131.0,133.0,220.0,36.0,491.009,632.016,501.001,737.607,461.412,188.889,273.0,294.308,354.308,274.25,298.05,364.409,2546.35,4.48561,109.994,80787.0,70968.0,541.74,495.626,103.123,0.878458,0.740909,0.604545,0.595455,0.696201,0.097863,518968.0,3183.85,24.5215,5691630.0,7180030.0,53563400.0,4843760.0,2170280.0,1510950.0,23786300.0,15439400.0,7229830.0,6209310.0,5.0,13.0,30.0,6.0,15.0,33.0,11534.0,13314.6,145928.0,20718.7,116086.0,54359.6
H05,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 WT,0.0,146.0,127.0,130.0,222.0,86.0,518.982,844.844,553.252,687.583,503.709,185.955,273.769,299.214,367.133,275.533,304.667,378.656,2587.15,4.36106,89.4315,63794.0,55172.0,434.425,436.945,92.0959,0.864846,0.657658,0.585586,0.572072,0.665003,0.0895245,353709.0,2422.66,20.5068,4936770.0,7538700.0,50206300.0,4077920.0,1744370.0,1160010.0,17108900.0,12957500.0,4852140.0,3595080.0,6.0,14.0,31.0,7.0,16.0,34.0,9133.97,11947.8,117184.0,15128.4,99673.1,37324.2
L09,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 Mut;Prostratine,0.0,264.0,189.0,190.0,398.0,127.0,573.375,792.756,679.709,672.544,475.551,218.958,271.714,292.396,350.5,273.667,299.0,366.8,2819.37,3.74877,49.1742,63293.0,49728.0,263.111,239.746,49.9356,0.785679,0.663317,0.477387,0.474874,0.525109,0.0694691,338390.0,1281.78,13.1174,3030530.0,3534550.0,30521100.0,2324100.0,1613240.0,847127.0,21309500.0,12194300.0,3263630.0,2476060.0,5.0,13.0,29.0,6.0,15.0,33.0,4482.15,6110.75,80717.7,13167.1,64180.5,17177.0
G03,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,DMSO;LRRK2 WT,5.0,142.0,120.0,123.0,325.0,32.0,471.155,533.396,495.445,707.295,413.422,185.069,270.0,286.818,336.059,271.8,291.095,346.947,2539.03,5.62212,98.0704,62497.0,52915.0,440.958,440.12,100.394,0.846681,0.436923,0.378462,0.369231,0.661835,0.0885657,441396.0,3108.42,17.4437,4011370.0,4318640.0,37794200.0,2181390.0,1504710.0,995869.0,20139700.0,11244400.0,4548810.0,4046950.0,5.0,12.0,28.0,5.0,14.0,32.0,8298.91,10596.5,141829.0,17814.9,91418.0,36982.2
E05,SNCA-Mat65-x60-map2-snca-lamp-p1-MP-AV,LRRK2 WT;PEP005,0.0,163.0,147.0,149.0,230.0,65.0,478.203,733.7,472.51,637.117,444.624,186.206,272.0,293.0,351.156,273.0,295.933,359.71,2791.52,4.85195,86.8589,71941.0,62503.0,425.19,441.356,81.7239,0.868809,0.708696,0.647826,0.63913,0.677291,0.0766876,409664.0,2513.28,17.9018,3767950.0,5850770.0,46234100.0,3647450.0,1754310.0,1188180.0,20942000.0,15493700.0,5986950.0,4752330.0,5.0,13.0,29.0,6.0,14.0,31.0,8082.83,10762.6,128478.0,15666.8,103985.0,40180.9
