Plate,Well,tags,Cell_Correlation_MAP2_SNCA,Cell_Correlation_TH_SNCA,Cell_Correlation_VanSteelselsMeanX_TH_SNCA,Cell_Correlation_VanSteelselsMeanY_TH_SNCA,Cell_Correlation_VanSteelselsSigmaX_TH_SNCA,Cell_Correlation_VanSteelselsSigmaY_TH_SNCA,Cell_Intensity_MeanIntensity_MAP2,Cell_Intensity_MeanIntensity_SNCA,Cell_Intensity_MeanIntensity_TH,Cell_Intensity_SumIntensityPerNuclei_SNCA,Cell_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cell_Neurites_BranchingPointsPerNuclei_MAP2,Cell_Neurites_BranchingPointsPerNuclei_TH,Cell_Neurites_LengthPerNuclei_MAP2,Cell_Neurites_LengthPerNuclei_TH,Cell_Neurites_Length_MAP2,Cell_Neurites_Length_TH,Cell_SurfacePerNuclei_MAP2,Cell_SurfacePerNuclei_MAP2_SNCA,Cell_SurfacePerNuclei_SNCA,Cell_SurfacePerNuclei_TH,Cell_SurfacePerNuclei_TH_SNCA,Cell_Surface_RatioSurface_TH_SNCA,Cell_Surface_TotalSurface_MAP2,Cell_Surface_TotalSurface_SNCA,Cell_Surface_TotalSurface_SNCA_MAP2,Cell_Surface_TotalSurface_TH,Cell_Surface_TotalSurface_TH_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_SNCA,Cell_TH_SNCA_Intensity_MeanIntensity_TH,Cell_TH_SNCA_Intensity_SumIntensityPerNuclei_SNCA,Cell_Texture_SNCA_AngularSecondMoment_000,Cell_Texture_SNCA_AngularSecondMoment_045,Cell_Texture_SNCA_AngularSecondMoment_090,Cell_Texture_SNCA_AngularSecondMoment_135,Cell_Texture_SNCA_Contrast_000,Cell_Texture_SNCA_Contrast_045,Cell_Texture_SNCA_Contrast_090,Cell_Texture_SNCA_Contrast_135,Cell_Texture_SNCA_Correlation_000,Cell_Texture_SNCA_Correlation_045,Cell_Texture_SNCA_Correlation_090,Cell_Texture_SNCA_Correlation_135,Cell_Texture_SNCA_DifferenceEntropy_000,Cell_Texture_SNCA_DifferenceEntropy_045,Cell_Texture_SNCA_DifferenceEntropy_090,Cell_Texture_SNCA_DifferenceEntropy_135,Cell_Texture_SNCA_DifferenceVariance_000,Cell_Texture_SNCA_DifferenceVariance_045,Cell_Texture_SNCA_DifferenceVariance_090,Cell_Texture_SNCA_DifferenceVariance_135,Cell_Texture_SNCA_Entropy_000,Cell_Texture_SNCA_Entropy_045,Cell_Texture_SNCA_Entropy_090,Cell_Texture_SNCA_Entropy_135,Cell_Texture_SNCA_InfoMeasuresOfCorr1_000,Cell_Texture_SNCA_InfoMeasuresOfCorr1_045,Cell_Texture_SNCA_InfoMeasuresOfCorr1_090,Cell_Texture_SNCA_InfoMeasuresOfCorr1_135,Cell_Texture_SNCA_InfoMeasuresOfCorr2_000,Cell_Texture_SNCA_InfoMeasuresOfCorr2_045,Cell_Texture_SNCA_InfoMeasuresOfCorr2_090,Cell_Texture_SNCA_InfoMeasuresOfCorr2_135,Cell_Texture_SNCA_InverseDiffMoment_000,Cell_Texture_SNCA_InverseDiffMoment_045,Cell_Texture_SNCA_InverseDiffMoment_090,Cell_Texture_SNCA_InverseDiffMoment_135,Cell_Texture_SNCA_SumAverage_000,Cell_Texture_SNCA_SumAverage_045,Cell_Texture_SNCA_SumAverage_090,Cell_Texture_SNCA_SumAverage_135,Cell_Texture_SNCA_SumEntropy_000,Cell_Texture_SNCA_SumEntropy_045,Cell_Texture_SNCA_SumEntropy_090,Cell_Texture_SNCA_SumEntropy_135,Cell_Texture_SNCA_SumOfSquares_000,Cell_Texture_SNCA_SumOfSquares_045,Cell_Texture_SNCA_SumOfSquares_090,Cell_Texture_SNCA_SumOfSquares_135,Cell_Texture_SNCA_SumVariance_000,Cell_Texture_SNCA_SumVariance_045,Cell_Texture_SNCA_SumVariance_090,Cell_Texture_SNCA_SumVariance_135,Cytoplasm_Intensity_MeanIntensity_SNCA,Cytoplasm_MAP2_SNCA_Intensity_MeanIntensity_SNCA,Cytoplasm_SurfacePerNuclei_SNCA,Cytoplasm_SurfacePerNuclei_TH_SNCA,Cytoplasm_Surface_TotalSurface_SNCA,IndividualCell_Intensity_MeanIntensity_SNCA,IndividualCell_Intensity_RadialProfile_InterceptFit_SNCA,IndividualCell_Intensity_RadialProfile_MaxSlope_SNCA,IndividualCell_Intensity_RadialProfile_Maximum_SNCA,IndividualCell_Intensity_RadialProfile_MeanCoeffVar_SNCA,IndividualCell_Intensity_RadialProfile_MeanGradient_SNCA,IndividualCell_Intensity_RadialProfile_Mean_SNCA,IndividualCell_Intensity_RadialProfile_Median_SNCA,IndividualCell_Intensity_RadialProfile_Minimum_SNCA,IndividualCell_Intensity_RadialProfile_Q1_SNCA,IndividualCell_Intensity_RadialProfile_Q3_SNCA,IndividualCell_Intensity_RadialProfile_SlopeFit_SNCA,IndividualCell_Intensity_RadialProfile_StdCoeffVar_SNCA,IndividualCell_Intensity_RadialProfile_Std_SNCA,IndividualCell_Intensity_SumIntensity_SNCA,IndividualCell_Surface_MeanSurface_SNCA,Membrane_Intensity_MeanIntensity_MAP2,Membrane_Intensity_MeanIntensity_SNCA,Membrane_Intensity_MeanIntensity_TH,Membrane_Surface_SurfacePerNuclei_MAP2,Membrane_Surface_SurfacePerNuclei_SNCA,Membrane_Surface_SurfacePerNuclei_TH,Nuclei_Living_Ratio_MAP2,Nuclei_Living_Ratio_MAP2_SNCA,Nuclei_Living_Ratio_SNCA,Nuclei_Living_Ratio_TH_SNCA,Nuclei_Number_Dead,Nuclei_Number_Living,Nuclei_Number_MAP2,Nuclei_Number_MAP2_SNCA,Nuclei_Number_SNCA,Nuclei_Number_TH,Nuclei_Number_TH_SNCA,Nuclei_Ratio_Dead,Nuclei_Ratio_Living,Nuclei_Surface_MeanArea,Class,CPD_ID,Experiment,Exp_CPD
p2,H18,MLi;Mut,0.0968384,0.033404,20.7565,18.3295,1.66533,1.45703,544.398,385.379,457.435,5413220.0,477.331,8.16364,1.45749,1257.84,253.308,138362,125134,17701.1,12901.4,14046.5,4662.44,4332.46,1.17702,1947120.0,2710970.0,1096620.0,2303250.0,831832.0,404.744,471.133,1753540.0,0.907523,0.903877,0.907617,0.904178,0.411492,1.23833,1.12092,1.23744,596.766,512.909,525.729,513.142,0.0589027,0.0653643,0.0588283,0.0649093,8.5046e-07,1.0453e-06,8.44386e-07,1.03454e-06,0.11931,0.123671,0.119257,0.123332,-0.379299,-0.320863,-0.380295,-0.325466,0.233602,0.215318,0.233825,0.216812,0.984131,0.981981,0.984176,0.982139,0.106888,0.106935,0.106893,0.106935,0.107921,0.110371,0.107889,0.110212,2.29862,2.30037,2.29889,2.30037,8.92177,8.31604,8.40628,8.31773,386.169,492.256,10608.5,9267.14,2047440.0,355.34,452.625,-2.56773,866.94,61.9399,-2.48618,449.904,569.808,221.0,388.944,724.833,-2.55358,83.6312,83.472,3204650.0,8421.9,470.105,334.443,450.833,6015.75,2564.39,510.372,0.222672,0.172065,0.390688,0.388664,144,494,110,85,193,494,192,0.225705,0.774295,1814.65,Mut,MLi,p2_Mut,p2_Mut_MLi
p2,I18,MLi;Mut,0.102025,0.0785503,23.8699,21.7255,4.51127,4.15876,561.124,351.453,436.019,5539450.0,422.999,7.90385,1.40355,1294.37,269.712,134614,121640,18094.3,12398.8,15761.6,4645.33,4552.41,1.27896,1881810.0,2679470.0,1053900.0,2095040.0,773910.0,389.097,430.066,1771330.0,0.908748,0.905351,0.908847,0.905234,0.502575,0.698822,0.498049,0.758775,367.228,343.838,368.674,336.85,0.0570614,0.0628173,0.056815,0.0630151,8.38498e-07,1.03484e-06,8.38327e-07,1.04477e-06,0.115331,0.119175,0.115148,0.119284,-0.368156,-0.313983,-0.370495,-0.312441,0.225491,0.208655,0.226182,0.208152,0.984617,0.982659,0.984678,0.982584,0.0914716,0.0914886,0.0914667,0.0914886,0.104696,0.106937,0.104638,0.10702,1.52707,1.52821,1.52726,1.52821,5.71814,5.55033,5.72909,5.4995,346.076,426.794,12169.1,8853.19,2068740.0,347.771,432.614,-2.09556,841.631,97.3583,-1.97296,435.998,556.141,221.0,382.364,705.092,-2.08692,353.856,78.2815,2931230.0,8175.87,479.525,409.291,401.257,5571.92,2411.08,450.858,0.230599,0.18847,0.37694,0.37694,135,451,104,85,170,451,170,0.230375,0.769625,1749.57,Mut,MLi,p2_Mut,p2_Mut_MLi
p2,J18,MLi;Mut,0.138207,0.0391104,18.6598,19.5104,1.73542,1.77622,546.337,342.156,453.128,5033430.0,394.609,7.0,1.25146,1184.79,248.177,140990,127315,16516.1,11490.4,14710.9,4480.23,4700.44,1.0049,1965420.0,2309620.0,1034140.0,2298360.0,728568.0,357.704,471.748,1681360.0,0.922045,0.919069,0.922362,0.919365,0.478071,0.545841,0.329963,0.643359,249.315,239.035,267.056,227.929,0.0506217,0.055826,0.0500722,0.0553183,6.25922e-07,7.6982e-07,6.10585e-07,7.58184e-07,0.100585,0.104015,0.100203,0.103675,-0.367151,-0.311599,-0.373189,-0.317151,0.210491,0.194262,0.212195,0.195942,0.986794,0.985102,0.986969,0.985263,0.0748063,0.0748143,0.0747994,0.0748143,0.0915726,0.0935753,0.0913291,0.0933974,1.11263,1.11344,1.11274,1.11344,4.05322,3.97935,4.18384,3.8977,337.29,396.998,11134.0,8210.89,1748040.0,339.628,427.148,-2.4856,803.603,57.1454,-2.1398,424.806,535.609,221.007,372.482,675.432,-2.25821,54.8672,76.0057,2686300.0,7691.72,477.525,301.549,406.108,5056.34,2515.36,432.283,0.231969,0.175439,0.306043,0.302144,130,513,119,90,157,513,155,0.202177,0.797823,1801.25,Mut,MLi,p2_Mut,p2_Mut_MLi
p2,K18,MLi;Mut,0.480729,0.370951,24.6185,23.3745,21.7725,20.4852,517.995,312.074,457.304,4393620.0,351.303,7.70755,1.22037,1119.75,193.315,118693,104390,15943.5,11045.7,14078.8,4925.5,5001.68,0.730466,1690010.0,1942870.0,773202.0,2659770.0,680229.0,351.147,453.915,1756320.0,0.936387,0.934285,0.936736,0.934197,3.90448,4.42556,3.80029,4.42408,1030.75,963.65,1042.99,963.177,0.0436974,0.0475246,0.0430109,0.0476698,4.272e-07,5.1065e-07,4.14253e-07,5.14573e-07,0.0844373,0.0869064,0.0839928,0.0869931,-0.360615,-0.313168,-0.369425,-0.311477,0.191,0.178233,0.193289,0.177761,0.978645,0.976457,0.979016,0.976363,0.635771,0.635944,0.635799,0.635944,0.0769855,0.0784827,0.0767325,0.0785359,5.56524,5.56488,5.56295,5.56488,18.7069,18.2054,18.7935,18.2019,297.496,329.352,10353.6,7462.94,1428790.0,338.848,421.526,-2.15536,804.274,57.7779,-2.0036,433.385,535.968,221.0,372.651,675.954,-2.10814,51.5363,80.8439,2378210.0,6746.2,468.254,301.074,428.005,4473.57,1984.6,382.535,0.196296,0.12963,0.255556,0.251852,170,540,106,70,138,540,136,0.239437,0.760563,1898.4,Mut,MLi,p2_Mut,p2_Mut_MLi
p2,L18,PFE;Mut,0.0794803,0.041663,24.4181,22.3421,2.43775,2.26597,513.138,404.418,423.544,6097750.0,528.093,8.07955,1.38875,1370.23,268.477,120580,109807,18197.9,12786.6,15077.8,4374.52,4470.38,0.960705,1601420.0,1718870.0,716051.0,1789180.0,505153.0,336.666,425.584,1505020.0,0.946336,0.944475,0.946702,0.944342,0.350828,0.685991,0.325086,0.553239,560.991,538.209,562.975,547.083,0.0391549,0.0426862,0.038526,0.0428693,3.12838e-07,3.76924e-07,3.01202e-07,3.81751e-07,0.0728202,0.0750284,0.0724358,0.0751542,-0.339283,-0.289869,-0.34826,-0.286903,0.173365,0.160656,0.17557,0.159891,0.990567,0.989525,0.99075,0.989461,0.0708361,0.0708733,0.070847,0.0708733,0.0663775,0.067746,0.0661199,0.0678284,2.19593,2.19761,2.19619,2.19761,8.59161,8.42419,8.60699,8.49069,430.538,604.501,11477.4,9144.73,1308420.0,318.103,359.127,-1.03797,723.184,67.7243,-1.12647,390.682,492.179,221.0,351.568,612.703,-1.18352,58.38,65.0153,2156570.0,6453.26,468.397,288.457,403.6,4584.56,2022.6,347.709,0.215159,0.136919,0.278729,0.276284,77,409,88,56,114,409,113,0.158436,0.841564,1765.59,Mut,PFE,p2_Mut,p2_Mut_PFE
p2,M18,PFE;Mut,0.496431,0.220277,20.9742,21.0129,10.8601,10.8055,550.122,321.734,463.396,4202750.0,367.27,5.89796,1.30132,902.361,225.126,132647,119542,13551.3,9928.49,13062.8,4713.35,4272.91,0.981228,1992040.0,2455810.0,1082210.0,2502790.0,803308.0,368.329,470.459,1573840.0,0.917097,0.914338,0.917356,0.9142,4.57872,5.20572,4.44352,5.26312,1417.03,1335.05,1431.52,1331.43,0.0558492,0.0607381,0.0553997,0.0610224,5.90855e-07,7.20596e-07,5.80168e-07,7.29031e-07,0.106396,0.109627,0.106072,0.109782,-0.376154,-0.327382,-0.381068,-0.325017,0.219386,0.205032,0.220784,0.204306,0.972903,0.970005,0.973151,0.969828,0.803439,0.803764,0.80343,0.803764,0.0979056,0.100144,0.0976811,0.100244,7.13985,7.1433,7.13976,7.1433,24.5111,23.9145,24.6173,23.8878,304.098,339.936,9607.78,6705.53,1806260.0,350.256,450.742,-2.80117,885.953,62.6079,-2.44341,457.068,580.074,221.0,393.888,739.663,-2.54982,59.8088,85.6182,2564800.0,7100.71,479.2,299.422,438.106,4557.39,2250.78,446.616,0.276836,0.205273,0.354049,0.354049,187,531,147,109,188,531,188,0.260446,0.739554,1920.33,Mut,PFE,p2_Mut,p2_Mut_PFE
p2,N18,PFE;Mut,0.417892,0.378078,25.5312,24.8425,22.973,22.4125,467.032,285.454,427.821,4674610.0,302.394,15.1081,1.03155,2394.0,187.876,88578,77405,29027.1,19897.9,16376.0,4476.0,4824.69,0.630493,1074000.0,1162700.0,358162.0,1844110.0,342553.0,314.675,427.412,1518210.0,0.965327,0.964145,0.965423,0.964232,2.65589,2.97557,2.68047,3.00112,511.0,468.862,511.078,468.045,0.0266046,0.0289228,0.0265134,0.0288265,1.29137e-07,1.55263e-07,1.26866e-07,1.52604e-07,0.04875,0.0501826,0.0486716,0.0501131,-0.343466,-0.29548,-0.346068,-0.297847,0.141555,0.131417,0.142079,0.131935,0.98837,0.987181,0.988448,0.987263,0.361567,0.361739,0.361555,0.361739,0.0449022,0.0458632,0.0448246,0.0457946,3.18375,3.18545,3.18399,3.18545,10.2221,9.90472,10.2233,9.89856,276.895,289.612,12566.7,14496.8,892237.0,301.299,371.11,-1.73242,697.591,66.4532,-1.75228,382.992,478.359,221.0,344.914,592.741,-1.81699,62.1272,64.0791,1595700.0,4991.63,440.112,296.878,397.153,6870.97,1873.23,253.235,0.0898058,0.0436893,0.17233,0.17233,91,412,37,18,71,412,71,0.180915,0.819085,1771.89,Mut,PFE,p2_Mut,p2_Mut_PFE
p2,O18,PFE;Mut,0.151565,0.0693529,18.2465,17.8015,2.94088,2.88604,541.999,308.443,438.795,4960100.0,324.097,7.94545,1.48408,1208.05,257.65,132885,121353,17372.2,13361.8,16081.1,5004.28,4846.68,0.90059,1910940.0,2122710.0,855156.0,2357020.0,625222.0,324.599,450.539,1573230.0,0.930682,0.928254,0.930885,0.928145,0.315116,0.350144,0.156719,0.362634,39.9084,35.4853,55.7117,34.5902,0.0466923,0.0508396,0.0462267,0.0510077,5.05492e-07,6.08825e-07,4.99779e-07,6.20435e-07,0.0895644,0.0922664,0.0892489,0.0923427,-0.340038,-0.290429,-0.345765,-0.288997,0.189977,0.175828,0.191566,0.175407,0.988099,0.986783,0.988227,0.986708,0.0573348,0.0573522,0.0573337,0.0573522,0.081438,0.0830877,0.0812979,0.0831841,0.258127,0.258309,0.25815,0.258309,0.809575,0.777256,0.926662,0.770631,303.803,319.833,12430.2,9530.02,1640790.0,319.237,370.442,-1.28861,699.946,70.5634,-1.17842,383.922,479.647,221.036,345.553,594.586,-1.22496,56.8747,61.4083,2633510.0,7958.56,464.297,299.744,409.008,4418.14,2004.61,424.631,0.233546,0.135881,0.280255,0.273885,113,471,110,64,132,471,129,0.193493,0.806507,1738.31,Mut,PFE,p2_Mut,p2_Mut_PFE
p2,B19,DMSO;Mut,0.207385,0.164029,24.0752,21.2399,9.5019,8.55986,538.727,354.51,440.153,5029660.0,435.103,8.07042,0.973154,1469.52,208.197,104336,93064,19835.8,14406.2,14187.6,3701.16,3657.46,1.64652,1408340.0,2724030.0,921994.0,1654420.0,687603.0,421.592,434.664,1541960.0,0.905352,0.901872,0.905581,0.901957,0.225993,0.371761,0.325683,0.386705,102.794,81.3494,90.1223,78.7691,0.0582643,0.0644371,0.057958,0.064605,8.6325e-07,1.06346e-06,8.4623e-07,1.04418e-06,0.122541,0.126759,0.122349,0.1269,-0.408718,-0.354589,-0.411631,-0.352776,0.247125,0.230691,0.247994,0.230109,0.984231,0.982138,0.984353,0.982143,0.09485,0.094896,0.0948849,0.094896,0.111371,0.113755,0.111214,0.11371,0.46454,0.464884,0.464629,0.464884,1.66547,1.51092,1.57386,1.49224,336.306,410.097,10909.2,10829.4,2094560.0,384.635,508.136,-3.40575,944.669,53.0702,-3.03266,502.463,611.997,221.469,409.501,785.565,-3.14048,51.2866,102.434,3390870.0,8493.4,462.215,331.872,387.336,6577.56,2309.22,370.206,0.158837,0.143177,0.42953,0.420582,89,447,71,64,192,447,188,0.166045,0.833955,1754.3,Mut,DMSO,p2_Mut,p2_Mut_DMSO
p2,C19,DMSO;Mut,0.423117,0.139916,22.354,20.7654,7.53292,6.87936,550.428,352.414,485.604,4683010.0,421.464,7.01653,1.41612,1031.27,245.878,124784,112858,15500.6,11836.5,13288.4,4746.76,3879.93,1.43327,1875570.0,3122760.0,1242830.0,2178760.0,907904.0,409.825,482.405,1590090.0,0.889988,0.886185,0.890221,0.886048,0.50596,0.673677,0.501682,0.691392,181.755,166.283,182.33,165.403,0.0687244,0.075975,0.0683616,0.0758833,8.99936e-07,1.12187e-06,8.87973e-07,1.13224e-06,0.138575,0.143403,0.138294,0.14342,-0.416586,-0.36147,-0.419467,-0.361259,0.265467,0.24788,0.266327,0.247816,0.971642,0.968044,0.971828,0.968008,0.23686,0.23686,0.23679,0.23686,0.127675,0.130924,0.127479,0.130978,0.81047,0.810783,0.810344,0.810783,2.87756,2.76691,2.88149,2.7606,333.806,394.062,9908.89,8338.71,2328590.0,363.068,471.881,-2.83689,879.516,56.0289,-2.54503,467.728,576.599,221.0,392.214,734.642,-2.66371,55.2138,91.6587,3541560.0,9243.05,468.239,328.734,423.432,4925.5,2243.44,514.651,0.263617,0.228758,0.511983,0.509804,202,459,121,105,235,459,234,0.305598,0.694402,1894.46,Mut,DMSO,p2_Mut,p2_Mut_DMSO
p2,D19,GNE;Mut,0.10574,0.0311786,20.3879,19.8114,1.51901,1.45823,537.291,389.715,468.523,6953320.0,476.239,9.60714,1.61097,1469.02,293.128,123398,112268,19890.3,13656.1,17842.1,4456.17,4037.7,1.65174,1670780.0,2819050.0,996893.0,1706710.0,637956.0,427.571,495.113,1726400.0,0.90026,0.896431,0.900611,0.896529,0.915389,0.968864,0.668995,1.58888,506.334,503.739,534.006,439.224,0.0603854,0.0670642,0.0598276,0.067079,8.9701e-07,1.11375e-06,8.88061e-07,1.11272e-06,0.127306,0.131931,0.126833,0.131877,-0.40248,-0.344834,-0.40806,-0.34572,0.250057,0.232087,0.251722,0.23231,0.983654,0.981381,0.983815,0.981389,0.114681,0.114718,0.114663,0.114718,0.115397,0.118025,0.115167,0.118005,2.13685,2.13847,2.13709,2.13847,7.9121,7.89657,8.11214,7.43143,386.015,472.952,14199.3,10318.3,2243500.0,361.742,480.97,-2.80949,902.014,60.5106,-2.80393,476.02,588.748,221.0,398.064,752.191,-2.92447,78.8321,92.4368,3618830.0,9424.73,467.033,333.228,395.068,6493.39,2939.05,456.977,0.219321,0.190601,0.412533,0.412533,129,383,84,73,158,383,158,0.251953,0.748047,1780.9,Mut,GNE,p2_Mut,p2_Mut_GNE
p2,E19,GNE;Mut,0.423445,0.295171,22.8199,22.7963,16.2296,16.1504,526.856,333.047,455.142,5244500.0,392.164,9.0119,1.26596,1427.48,229.609,119908,107916,19573.6,13157.6,15747.0,4804.48,4173.18,1.3459,1644180.0,3039170.0,973659.0,2258110.0,797078.0,404.817,437.709,1689380.0,0.896226,0.892648,0.896531,0.893032,4.81764,5.70004,4.56515,5.61183,2022.07,1918.83,2047.13,1930.89,0.0647694,0.0711447,0.0640604,0.0705488,8.14564e-07,1.01878e-06,7.99426e-07,9.92922e-07,0.129514,0.133787,0.129037,0.133408,-0.403182,-0.350999,-0.409454,-0.35567,0.251806,0.235489,0.253724,0.237003,0.967772,0.963876,0.968115,0.964287,0.977941,0.978318,0.978234,0.978318,0.1193,0.122237,0.119021,0.122,9.259,9.26381,9.26097,9.26381,32.841,32.1031,33.0251,32.1901,313.652,365.161,12101.9,9601.82,2335670.0,356.411,504.052,-3.93373,927.847,55.8826,-3.52073,488.706,602.706,221.018,404.794,772.344,-3.69511,53.4243,100.472,3818000.0,10333.5,459.291,346.526,397.275,6365.51,2492.54,447.285,0.178723,0.157447,0.410638,0.406383,209,470,84,74,193,470,191,0.307806,0.692194,1745.06,Mut,GNE,p2_Mut,p2_Mut_GNE
p2,F19,GNE;Mut,0.397723,0.17274,20.349,20.7328,8.8234,8.70743,578.989,345.205,554.667,4972820.0,405.876,6.75424,1.36076,1080.86,246.734,127542,116952,15777.6,11710.3,14405.4,4913.64,4257.7,1.16279,1861750.0,2708220.0,1077350.0,2329070.0,787675.0,408.644,668.388,1739890.0,0.902573,0.898928,0.90306,0.899216,1.26219,1.48074,1.24557,1.46704,416.975,388.182,419.843,391.315,0.0611761,0.0676459,0.0603627,0.0671293,9.49922e-07,1.15529e-06,9.19613e-07,1.14419e-06,0.124836,0.129201,0.124305,0.128835,-0.380134,-0.323815,-0.387558,-0.328553,0.238609,0.220712,0.240895,0.222281,0.968653,0.964875,0.969175,0.965136,0.458298,0.458417,0.458484,0.458417,0.112804,0.115199,0.112485,0.115028,2.02408,2.02498,2.0248,2.02498,6.97792,6.76969,7.00019,6.79248,326.717,376.415,10872.6,8335.8,2044060.0,367.689,489.626,-3.25222,911.943,54.5048,-2.96004,478.694,594.135,221.057,400.688,759.948,-3.14133,56.1236,95.6321,3091860.0,8039.37,481.925,322.292,402.514,4751.92,2181.15,462.397,0.248945,0.194093,0.396624,0.390295,236,474,118,92,188,474,185,0.332394,0.667606,1787.5,Mut,GNE,p2_Mut,p2_Mut_GNE
p2,G19,GNE;Mut,0.282056,0.0141521,17.1583,20.3367,0.578336,0.685055,568.509,598.522,547.553,9253320.0,975.98,6.07692,1.54419,961.508,268.998,124996,115669,14320.7,10576.4,15460.3,4726.51,4059.24,1.44531,1861690.0,2937460.0,1173980.0,2032400.0,763138.0,687.263,666.939,2789770.0,0.895603,0.891381,0.895863,0.891985,1.67485,2.25207,0.90478,1.92425,3745.85,3677.91,3827.84,3712.79,0.0640036,0.0712537,0.0634171,0.0705334,1.05359e-06,1.31799e-06,1.03621e-06,1.27991e-06,0.133778,0.138748,0.133412,0.138221,-0.399477,-0.340719,-0.40361,-0.346876,0.254825,0.235967,0.256208,0.238066,0.982361,0.979853,0.982541,0.98012,0.215491,0.215613,0.215514,0.215613,0.121132,0.123923,0.120907,0.123556,14.105,14.1159,14.1067,14.1159,55.0966,54.6287,55.6891,54.8795,650.627,1182.9,11916.3,7465.15,2264100.0,442.731,509.736,-2.98234,1077.62,45.8594,-2.72312,535.453,683.577,221.006,443.726,889.165,-2.79709,41.9012,118.458,8039370.0,9044.24,482.131,325.092,406.842,4399.88,2491.65,444.14,0.302326,0.25814,0.44186,0.437209,210,430,130,111,190,430,188,0.328125,0.671875,1771.94,Mut,GNE,p2_Mut,p2_Mut_GNE
p2,H19,MLi;Mut,0.0936354,0.0236415,20.8301,23.0725,1.18412,1.30858,524.431,417.735,457.179,6809680.0,509.546,9.54839,1.52239,1440.78,257.209,133993,120631,19606.9,14664.7,16301.4,4603.49,4579.64,1.23071,1823440.0,2657140.0,1011860.0,2159040.0,737322.0,382.354,484.045,1751040.0,0.909081,0.905697,0.909778,0.906289,0.412372,0.672907,0.399768,0.684783,751.048,713.179,732.33,710.747,0.0571684,0.0630804,0.0559458,0.0620896,8.02119e-07,9.93954e-07,7.72058e-07,9.61276e-07,0.116934,0.1209,0.116041,0.120215,-0.385365,-0.330457,-0.396717,-0.339833,0.234798,0.217997,0.238016,0.220967,0.984743,0.982751,0.985119,0.98309,0.118452,0.117629,0.117575,0.117629,0.10617,0.108459,0.105659,0.108069,2.84189,2.78342,2.78162,2.78342,11.1307,10.7386,10.8744,10.7209,430.689,540.271,12415.7,10774.1,2023750.0,354.683,465.631,-3.11863,877.545,50.4118,-2.87309,460.828,575.537,221.007,391.707,733.106,-3.02143,46.7115,90.1003,3034450.0,8273.93,453.661,317.033,459.461,6011.68,2676.08,462.731,0.198294,0.147122,0.347548,0.343284,127,469,93,69,163,469,161,0.213087,0.786913,1803.45,Mut,MLi,p2_Mut,p2_Mut_MLi
p2,I19,MLi;Mut,0.0917416,0.0506198,21.9943,21.5645,2.66692,2.62259,543.045,363.154,468.193,4608310.0,399.1,5.87413,1.25241,928.874,230.37,132829,119562,14038.3,9961.21,12689.7,4925.33,3992.84,1.02759,2007480.0,2626760.0,1095730.0,2556250.0,822525.0,373.641,474.013,1491890.0,0.910272,0.907257,0.91042,0.907033,0.663999,0.739629,0.867449,1.52812,405.163,391.573,381.117,309.056,0.0547623,0.0599193,0.0545368,0.0604969,7.38794e-07,8.99713e-07,7.32304e-07,9.09753e-07,0.113861,0.11741,0.113681,0.117768,-0.392332,-0.342584,-0.39486,-0.337865,0.233193,0.218381,0.233901,0.216816,0.985485,0.983763,0.98556,0.983599,0.0952928,0.0953252,0.0952952,0.0953252,0.103723,0.10583,0.103625,0.106018,1.7073,1.7086,1.70751,1.7086,6.3532,6.25694,6.17875,5.65678,360.943,395.991,9252.88,6667.89,1915350.0,340.818,416.464,-2.10388,819.322,63.6386,-1.78558,435.103,544.094,221.0,376.564,687.691,-1.89258,90.157,82.9892,2809750.0,8072.66,467.796,314.596,427.214,4347.73,2006.88,490.397,0.27553,0.211946,0.398844,0.396917,246,519,143,110,207,519,206,0.321569,0.678431,1824.75,Mut,MLi,p2_Mut,p2_Mut_MLi
p2,J19,MLi;Mut,0.224749,0.0169624,20.6961,20.6677,0.857782,0.852964,548.31,746.71,461.078,10877700.0,1331.88,8.16822,1.35031,1221.97,237.008,130751,116371,17115.8,13791.2,14567.4,4680.76,4087.43,1.27403,1831390.0,2928050.0,1075720.0,2298250.0,809311.0,469.004,461.914,1917020.0,0.898863,0.895449,0.899411,0.895558,3.25786,4.17557,3.62729,6.33756,5646.69,5563.68,5618.31,5289.19,0.0629953,0.068968,0.0622593,0.0689449,9.92688e-07,1.20847e-06,9.60327e-07,1.19814e-06,0.128705,0.132697,0.128097,0.132674,-0.381052,-0.331762,-0.38886,-0.332517,0.244493,0.228772,0.24684,0.228867,0.982889,0.980857,0.983175,0.980913,0.282324,0.28251,0.282351,0.28251,0.116567,0.118869,0.116215,0.118899,21.5961,21.6128,21.5987,21.6128,83.8725,83.3051,83.673,81.3252,852.662,1679.13,11015.0,9689.5,2214010.0,436.374,440.137,-2.48976,891.497,58.7521,-2.3461,450.647,583.068,221.0,395.329,743.988,-2.44927,86.6476,86.8192,8752100.0,8280.53,475.887,317.486,405.649,5266.72,2240.96,465.884,0.217923,0.158859,0.409369,0.403259,194,491,107,78,201,491,198,0.283212,0.716788,1804.35,Mut,MLi,p2_Mut,p2_Mut_MLi
